areaServicioDescripcion,observaciones,label_id,true_label_id,pred_label_id,confidence,true_label,pred_label,is_correct,prob_Arbolado Urbano,prob_Obras Públicas,prob_Higiene Urbana,prob_CLIBA (Higiene Urbana),prob_Alumbrado
Obras Públicas,"vecina que reclama por vereda rota donde tiran basura , mucha tierra con ladrillos rotos donde no se puede caminar y la gente va por la calle direccion gobernador udaondo entre formosa y misisones detras de las canchas de tenis.",1,1,1,0.92189413,Obras Públicas,Obras Públicas,True,0.007515205,0.92189413,0.0552552,0.010354868,0.004980567
Higiene Urbana,no pasan a barrer hace más de una semana,2,2,2,0.9458447,Higiene Urbana,Higiene Urbana,True,0.00049820007,0.001209647,0.9458447,0.050827947,0.001619376
Alumbrado,luz apagada totalmente cangallo 2500 esquina dorrego martinez,4,4,4,0.9943216,Alumbrado,Alumbrado,True,0.00218699,0.0005950389,0.0012833866,0.0016129831,0.9943216
Higiene Urbana,"la direccion es la calle pasaje de gama entre pueyrredon y aramburu!!! el barrendero pasa cada tanto, solamente le dan 6 bolsas, lo cual no le alcanza para nada.a los del camion hay que gritarles para que levanten ramas,ya que sino siguen de largo.creo que con lo que abonamos de impuestos esto no debe ocurrir y menos ahora que comienza el otono!!!por otro lado pueden los vecinos vaciar sus piletas a la calle??? tengo entendido que no esta autorizado! espero respuesta y a teneer en cuenta nuestros reclamos!!! gracias!!!",2,2,2,0.6069398,Higiene Urbana,Higiene Urbana,True,0.0015688675,0.013625905,0.6069398,0.37685218,0.0010133046
Arbolado Urbano,solicita poda de dos ficus,0,0,0,0.9778967,Arbolado Urbano,Arbolado Urbano,True,0.9778967,0.0014164456,0.00094034517,0.017849851,0.0018967562
Alumbrado,"luminaria brazo sobre vereda, robaron cables, no hay luz, edenor arreglo lo domiciliario pero no lo exterior",4,4,4,0.9699668,Alumbrado,Alumbrado,True,0.026362188,0.0016149093,0.00069327734,0.0013627794,0.9699668
CLIBA (Higiene Urbana),vecino refiere recoleccion de escombro.,3,3,3,0.98290974,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.0002385981,0.0011791755,0.014709505,0.98290974,0.0009629012
Higiene Urbana,barrido,2,2,2,0.9494889,Higiene Urbana,Higiene Urbana,True,0.0014518494,0.0012123601,0.9494889,0.046261318,0.0015855018
Arbolado Urbano,tapa toda laniluminaccion,0,0,0,0.83204395,Arbolado Urbano,Arbolado Urbano,True,0.83204395,0.052589428,0.04109344,0.027440226,0.046833016
Arbolado Urbano,"analizar posibilidad de extraccion, arbol muy grande, vereda muy chica 25425el ejemplar fue relevado, el equipo técnico lo analizó y determinó que la intervención será incluida en el plan integral de arbolado. desde mediados de 2024 se realizaron más de 4000 podas, más de 1400 plantaciones, más de 2000 extracciones de árboles secos o en mal estado fitosanitario, y se repararon más de 200 frentes que requerían recorte de vereda.",0,0,0,0.9976629,Arbolado Urbano,Arbolado Urbano,True,0.9976629,0.0008748408,0.00041270067,0.0007266885,0.0003228869
Obras Públicas,bache y rotura de calle se tamaño promedio para ser reparado lo antes posible,1,1,1,0.97560227,Obras Públicas,Obras Públicas,True,0.0036623345,0.97560227,0.015791882,0.0020234536,0.0029200877
Higiene Urbana,"vecino llamó informando que pasó el barrendero, barre mal y deja todo sin juntar",2,2,2,0.9615516,Higiene Urbana,Higiene Urbana,True,0.0011603996,0.002573379,0.9615516,0.033845115,0.0008694549
Arbolado Urbano,"se solicita reparación de veredas urgente, ya que el árbol rompió todo. son personas discapacitadas y no pueden transitar así. gracias.",0,0,0,0.841881,Arbolado Urbano,Arbolado Urbano,True,0.841881,0.14899278,0.00277281,0.0040613213,0.0022921027
Higiene Urbana,"vecina menciona que en la senda aeróbica en la calle scalabrini ortiz entre la calandria y los paraisos hay mucha basura y suciedad. comenta es deplorable, antes pasaban los barrenderos todos los días y ahora solo cuando lo pido en la delegación",2,2,2,0.8478893,Higiene Urbana,Higiene Urbana,True,0.0005270763,0.0059253634,0.8478893,0.14452158,0.0011366198
Obras Públicas,vecina pide que se le nivele la calle en la puerta de su garaje por que hicieron la calle a nueva pero en la parte de su garaje esta mal nivelado osea hicieron una mala reparación y cuando llueve el agua se estanca ahí de dura días en irse con muchos malos olores por que se termina pudriendo el agua ademas que por los olores por la cantidad de mosquitos que están sobre esa agua poniendo huevos y por la redonda de esa agua estancada,1,1,1,0.9720753,Obras Públicas,Obras Públicas,True,0.018710967,0.9720753,0.0062393793,0.0013818701,0.0015924928
Arbolado Urbano,vecina pide que poden un poco los arboles de su vecino porque crecer para abajo y se la choca la gente tiene el hermano que es ciego y siempre se la choca las ramas,0,0,0,0.9955426,Arbolado Urbano,Arbolado Urbano,True,0.9955426,0.0012221367,0.000968145,0.0014902486,0.00077685656
CLIBA (Higiene Urbana),reclama falta de recolección.,3,3,4,0.3296324,CLIBA (Higiene Urbana),Alumbrado,False,0.07293528,0.12963694,0.1433152,0.3244802,0.3296324
Alumbrado,"no funciona ninguna de las 2 luces de este poste..ya hice el reclamo dias antes que termine el.2024, aún no lo.solucionaron...",4,4,4,0.9953382,Alumbrado,Alumbrado,True,0.0018175616,0.0014844638,0.00047542562,0.00088430376,0.9953382
Arbolado Urbano,informe tecnico 5325 reparación de vereda completa de hormigón. 24 mts. planteras 2,0,0,0,0.9960581,Arbolado Urbano,Arbolado Urbano,True,0.9960581,0.0023518337,0.0003803035,0.00065169577,0.00055813265
Alumbrado,luminaria encendida de dia,4,4,4,0.99301976,Alumbrado,Alumbrado,True,0.0040156073,0.0008202212,0.0008494716,0.0012949227,0.99301976
Alumbrado,apagada hace 2 días.,4,4,4,0.9949804,Alumbrado,Alumbrado,True,0.002158458,0.00089999934,0.00056005496,0.001401098,0.9949804
Arbolado Urbano,"ramas presionando ramas informe tecnico 11325 poda limpieza, eliminacion de interferenciai luminaria fte. requiere hidro y transito",0,0,0,0.99467283,Arbolado Urbano,Arbolado Urbano,True,0.99467283,0.0003986226,0.0006512469,0.0038192389,0.00045817017
Higiene Urbana,"estimadosas con suerte y viento a favor, cada dos semanas pasa el barrendero, eso si solamente barre desde ladislao martínez por estrada la casa de la esquina, así que lamentablemente no cuento con este servicio, aún abonando mensualmente la tasa correspondiente!!! una vergüenza. cordiales saludos irene kuhlmann, dni 16124918",2,2,2,0.9797473,Higiene Urbana,Higiene Urbana,True,0.0011136576,0.0036188301,0.9797473,0.014213326,0.0013068953
Higiene Urbana,falta barrido. reiterado de ambos lados. urgente.! delegacion martínez.,2,2,2,0.986673,Higiene Urbana,Higiene Urbana,True,0.0015886431,0.001892349,0.986673,0.0060678124,0.003778095
Arbolado Urbano,"a causa de una extracción hecha por muni, vecino pide que le hagan la vereda",0,0,0,0.9267462,Arbolado Urbano,Arbolado Urbano,True,0.9267462,0.06321252,0.0011632501,0.0026709002,0.0062072496
Higiene Urbana,"el barrendero no pasa por esta zona y se me está cobrando el la tasa de abl, a continuación detallo el numero de ccuenta 680138. ubicación catastral 6h0 31 8. solicito o bien se me exima del pago de la limpieza o bien se haga la limpieza como corresponde. se adjuntan imágenes",2,2,2,0.94347775,Higiene Urbana,Higiene Urbana,True,0.00353651,0.0068318644,0.94347775,0.04515699,0.0009968404
CLIBA (Higiene Urbana),poda en la calle desde hace mas de 2 semanas. no la retiran,3,3,3,0.95058376,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.028818082,0.002762154,0.010060451,0.95058376,0.0077755633
Higiene Urbana,"vecino hizo el reclamo correspondiente para que se regularice el servicio porque no pasaba de hace 2 meses en entre ríos 399 esquina luis sáenz peña martínez , mandaron a alguien del personal lo cual esta persona se sentado en un cantero sin hacer nada, el vecino le pregunto que iba hacer y su respuesta fue en un rato empiezo porque como no hay personal suficiente pero no hace nada durante toda la jornada laboral",2,2,2,0.8097363,Higiene Urbana,Higiene Urbana,True,0.0014191181,0.11262619,0.8097363,0.039999712,0.036218766
Arbolado Urbano,"refiere al evento sge n 1002661.siendo las 0411horas, ingresa mensaje informe tecnico gianna 6125 limpieza y balanceo de copa",0,0,0,0.89001435,Arbolado Urbano,Arbolado Urbano,True,0.89001435,0.017986776,0.07195934,0.016702019,0.0033374089
Arbolado Urbano,me dicen por mail que ya levantaron.las ramas. les va a crecer la nariz x mentirosos,0,0,0,0.49118397,Arbolado Urbano,Arbolado Urbano,True,0.49118397,0.0050839745,0.008894833,0.4810734,0.013763803
Higiene Urbana,falta de barrido en gurruchaga entre bulnes y bernardo de irigoyen.,2,2,2,0.99120456,Higiene Urbana,Higiene Urbana,True,0.000819126,0.0023565902,0.99120456,0.0041280244,0.001491664
CLIBA (Higiene Urbana),"bolsón de escombros, es 29562356 tiene 2 numeraciones.",3,3,3,0.97567594,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.0011885065,0.0018105302,0.017899197,0.97567594,0.0034258494
Obras Públicas,vecino informa que la tapa de la boca de tormenta esta rota,1,1,1,0.980719,Obras Públicas,Obras Públicas,True,0.0016608718,0.980719,0.01071447,0.003199592,0.0037060739
CLIBA (Higiene Urbana),esta resucio adentro de los contenedores hasta ratas muertas los vecinos solicitan desratizacion,3,3,3,0.3620702,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.2849087,0.02856324,0.31425726,0.3620702,0.010200598
Higiene Urbana,"falta de barrido en ramos mejia 2459 entre uruguay y padre acevedo lado impar , barrio san jose.",2,2,2,0.9692286,Higiene Urbana,Higiene Urbana,True,0.000852802,0.00573907,0.9692286,0.018274572,0.0059049535
Arbolado Urbano,"vecino reclama, reparación de vereda por raíces.",0,0,0,0.9811335,Arbolado Urbano,Arbolado Urbano,True,0.9811335,0.013417471,0.00089505006,0.0016923889,0.0028615745
Higiene Urbana,vecino reclama falta de barrido en la calle boedo entre las calles j.v gonzalez y g. lamadrid. j.v gonzalez e p. moreno y rivera y la calle madreselva.,2,2,2,0.9924563,Higiene Urbana,Higiene Urbana,True,0.000406474,0.0026745321,0.9924563,0.0033620195,0.0011006814
Arbolado Urbano,informe ing. sencio 311224recorte de raices superficial con poda aérea y reparacion de vereda completa de hormigón. 24 mtw,0,0,0,0.99760073,Arbolado Urbano,Arbolado Urbano,True,0.99760073,0.0009648692,0.00033700728,0.0007837859,0.00031365894
Arbolado Urbano,sobre rivadavia hasta llegar brown.,0,0,1,0.48456213,Arbolado Urbano,Obras Públicas,False,0.09301744,0.48456213,0.03456836,0.24545972,0.1423923
Alumbrado,arreglaron la luminaria pero ahora no se apaga,4,4,4,0.9963612,Alumbrado,Alumbrado,True,0.0013251574,0.000573267,0.00061610027,0.0011243226,0.9963612
Higiene Urbana,"no pasan a barrer, pasan en la otra cuadra pero en la de él no. ahora él dejó toda la basura en el medio de la calle, si no pueden pasar los autos no le importa. que manden a alguien!!! sobre luis saenz peña",2,2,2,0.79022646,Higiene Urbana,Higiene Urbana,True,0.0005391356,0.0027560575,0.79022646,0.20575532,0.0007229653
Arbolado Urbano,"se solicita reparación de vereda, las raíces han levantado toda la vereda. pese a este problema ya se han caído varias personas.",0,0,0,0.9834389,Arbolado Urbano,Arbolado Urbano,True,0.9834389,0.0129664345,0.00038850936,0.0011306478,0.0020755278
Arbolado Urbano,informe tecnico gianna 111224 no se encontro chapa. no require intervencion,0,0,0,0.9852498,Arbolado Urbano,Arbolado Urbano,True,0.9852498,0.008608771,0.0008685736,0.00081985723,0.004453006
Obras Públicas,"esta roto x paso de vehiculos y desnivelado, se acumula agua cada vez q llueve o desagotan piletas",1,1,1,0.95869654,Obras Públicas,Obras Públicas,True,0.0055992072,0.95869654,0.0328851,0.0012724147,0.0015466779
Arbolado Urbano,árbol levanta vereda en 14 de julio y uriarte.,0,0,0,0.94344807,Arbolado Urbano,Arbolado Urbano,True,0.94344807,0.029962413,0.005449645,0.012872815,0.008267014
Arbolado Urbano,600 a 800. plátanos paredón bunge. lf leve.,0,0,0,0.60205513,Arbolado Urbano,Arbolado Urbano,True,0.60205513,0.27406648,0.0024511637,0.052691408,0.06873581
CLIBA (Higiene Urbana),vecina pide recoleccion de escombros son 4 bolsas esto es en ramón falcón 135,3,3,3,0.98915315,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.0002770489,0.0006880713,0.009245477,0.98915315,0.0006362606
Obras Públicas,"vecina llama para reclamar baches en las calles alvarellos y muñis, arenales entre san isidro labrador y pasteur",1,1,1,0.97906554,Obras Públicas,Obras Públicas,True,0.0012408101,0.97906554,0.011993204,0.0026299583,0.00507055
Higiene Urbana,falta contenedor amarillo piden en la calle stephenson 2846,2,2,2,0.97221035,Higiene Urbana,Higiene Urbana,True,0.0003676736,0.003404298,0.97221035,0.022395229,0.0016224688
Alumbrado,pide una luminaria más xq no se ve nada. es en 118 pero el mapa marca 200 y tantos.,4,4,4,0.8846232,Alumbrado,Alumbrado,True,0.10852174,0.003195087,0.0015128448,0.0021470713,0.8846232
Arbolado Urbano,"vecina pide recorte de raíces, las mismas rompieron canos pluviales, levantaron y rompieron vereda. padre castiglia 718,entre matheu y lagos. informe tecnico gianna 271124 informe repetido",0,0,0,0.9959908,Arbolado Urbano,Arbolado Urbano,True,0.9959908,0.0021671073,0.0009263962,0.00041177796,0.0005040299
Arbolado Urbano,"referente a evento sge numero 983.854. siendo las 1921 horas inspector lapergola juan carlos, a cargo del movil de la patrulla municipal numero 444, en recorrido por la arteria jose c paz 232, de la localidad de acassuso, es detenido por vecina gordillo pricila, clase 1984, con documento nacional de identidad numero 31.253.760, domiciliada en fernandez espiro 286, de la localidad de san isidro, quien les solicita si se puede dar aviso al area correspondiente para que retiren las ramas que se encuentran entre la vereda y la calzada. se adjunta fotografia. operador gurruchaga gonzalo legajo 70.704. informe tecnico gianna 151124 extraccion tocon cancelado realizado mantelectric. poda san isidro solucionado el pedido no, ya que el frentista se niega",0,0,0,0.97841716,Arbolado Urbano,Arbolado Urbano,True,0.97841716,0.00087382353,0.0035413215,0.016403703,0.00076407724
Higiene Urbana,faltante del cesto de basura,2,2,2,0.88397074,Higiene Urbana,Higiene Urbana,True,0.0005746363,0.0031260154,0.88397074,0.107891746,0.004436898
Alumbrado,apagadas ambas luminarias del poste,4,4,4,0.9932754,Alumbrado,Alumbrado,True,0.0043999134,0.00067211257,0.00070700736,0.00094560726,0.9932754
Arbolado Urbano,liberacion de luminarias,0,0,0,0.9820494,Arbolado Urbano,Arbolado Urbano,True,0.9820494,0.0022345989,0.0026275525,0.0038956227,0.009192925
Higiene Urbana,vecina reclama que hace días comenta que no barren el barrendero parecería que no existe para la calle pte roca. hace días que no pasa.,2,2,2,0.98621655,Higiene Urbana,Higiene Urbana,True,0.00041633236,0.0011798361,0.98621655,0.011045565,0.0011417345
CLIBA (Higiene Urbana),retiro de tocones sueltos,3,3,3,0.8350869,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.11648574,0.00483836,0.031238405,0.8350869,0.0123505965
Alumbrado,luz apagada totalmente en aramburu 66 esquina avenida santa fe martinez.,4,4,4,0.99423295,Alumbrado,Alumbrado,True,0.0019459248,0.00054886256,0.0015991187,0.0016731392,0.99423295
Alumbrado,"buenas noches, no funciona ninguna de las dos",4,4,4,0.98904383,Alumbrado,Alumbrado,True,0.0005541243,0.002235918,0.0018491503,0.006316854,0.98904383
Higiene Urbana,falta barrido de mucho tiempo. reiterado. delegación martínez,2,2,2,0.990315,Higiene Urbana,Higiene Urbana,True,0.00039836756,0.001746132,0.990315,0.0047725895,0.002767822
Alumbrado,luminaria apagada hace un año,4,4,4,0.9959246,Alumbrado,Alumbrado,True,0.001823568,0.00061390986,0.0005598473,0.0010780292,0.9959246
Alumbrado,hace 2 días que ninguna de las 2 luces del poste están apagadas.,4,4,4,0.9961212,Alumbrado,Alumbrado,True,0.0014817023,0.00067281385,0.00075725786,0.0009670011,0.9961212
Higiene Urbana,hace 11 días que no pasan los barrenderos.,2,2,2,0.98818886,Higiene Urbana,Higiene Urbana,True,0.0003617053,0.0027046758,0.98818886,0.0069866055,0.0017580705
Higiene Urbana,chocaron el tacho y se rompio piden que lleven otro ya q es la esquina de un restaurante libertador 17388 y ameguino,2,2,2,0.87437093,Higiene Urbana,Higiene Urbana,True,0.0040603313,0.03101241,0.87437093,0.08410664,0.0064496975
Arbolado Urbano,"vecino solicita recorte de raíces de su ejemplar, informa que las raíces del árbol le están empezando a levantar su vereda y también está empezando a agrietar la pared de su propiedad. por este motivo solicitar una inspección de su árbol para el recorte de raíces. domicilio independencia 2035. entre ucrania y av. de mayo.",0,0,0,0.99651945,Arbolado Urbano,Arbolado Urbano,True,0.99651945,0.0009914871,0.0012939627,0.0006170788,0.00057804206
Arbolado Urbano,vereda rota x raices pide que se acerquen a repararla ya que la mama de se cayo y se fracturo el brazo,0,0,0,0.94411236,Arbolado Urbano,Arbolado Urbano,True,0.94411236,0.047494527,0.0006054576,0.0013557908,0.0064318664
